num,text,timestamp,label,location,date,resources,clean_text
620,Having crazy weather here tonight. Everyone down in the library since we're the tornado shelter. Maybe I'll make it home eventually lol.,1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],having crazy weather tonight everyone down library since tornado shelter maybe ill make it home eventually lol
623,Rochester seek shelter now! Very dangerous storm with possible tornado moving in. #kywx,1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],rochester seek shelter now dangerous storm possible tornado moving
625,A Tornado Warning has been issued for Sharp County and Fulton County. Please take shelter immediately.,1970-01-01 00:00:00.000040658,1,Mumbai,1970-01-01,['shelter'],tornado warning has been issued sharp county fulton county please take shelter immediately
627,=@bagsnob i have been running to a storm shelter while roof of the house was being sucked off by a tornado... i take them seriously.,1970-01-01 00:00:00.000040658,1,Chennai,1970-01-01,['shelter'],i have been running storm shelter while roof house being sucked off tornado i take them seriously
628,"Our Navarro Disaster Action Team in Navarro County, TX is taking shelter. If you're in that area, so should you! Tornado Warning!",1970-01-01 00:00:00.000040658,1,Chennai,1970-01-01,['shelter'],our navarro disaster action team navarro county tx taking shelter if youre that area should you tornado warning
629,"RT“@todaysthv: Secondary part of storm in Stone Co. now tornado warned. Seek shelter if you live in Hanover, Prim and Cushman. #ARWX”",1970-01-01 00:00:00.000040658,1,Mumbai,1970-01-01,['shelter'],rt secondary part storm stone co now tornado warned seek shelter if you live hanover prim cushman
630,"Secondary part of storm in Stone Co. now tornado warned. Seek shelter if you live in Hanover, Prim and Cushman. #ARWX",1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],secondary part storm stone co now tornado warned seek shelter if you live hanover prim cushman
632,"But wow, tornado warning for three counties south of us - seek shelter !",1970-01-01 00:00:00.000040658,1,Mumbai,1970-01-01,['shelter'],but wow tornado warning three counties south us seek shelter
633,RT @moewx: A tornado has been CONFIRMED On the ground in Christian Co [KY] Take Shelter IMMEDIATELY #KYwx,1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],rt tornado has been confirmed ground christian co ky take shelter immediately
634,"Itasca: Get to a safe room in your home. Tight rotation coming right for you. No tornado reports yet, but it could produce one. Take shelter",1970-01-01 00:00:00.000040658,1,Chennai,1970-01-01,['shelter'],itasca get safe room your home tight rotation coming right you tornado reports yet but it could produce one take shelter
637,A tornado has been CONFIRMED On the ground in Christian Co [KY] Take Shelter IMMEDIATELY #KYwx,1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],tornado has been confirmed ground christian co ky take shelter immediately
641,"NWS issues Tornado Warning for  Fulton, Independence, Izard, Sharp, Stone [AR] till 4:15 PM #arwx SEEK SHELTER!",1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],nws issues tornado warning fulton independence izard sharp stone ar till pm seek shelter
642,We have warnings high & low! We were told to seek shelter from a tornado but cant bc our basement is flooding w/ water. #needingahappymedian,1970-01-01 00:00:00.000040658,1,Chennai,1970-01-01,"['water', 'shelter']",we have warnings high low we told seek shelter tornado but cant bc our basement flooding w water
643,This is a very dangerous situation!  Residents of Northern Rusk County need to take shelter NOW!  #TORNADO EMERGENCY,1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],this dangerous situation residents northern rusk county need take shelter now emergency
644,Greattttttttt.....tornado shelter drill....hope my car is ok....,1970-01-01 00:00:00.000040658,0,Bangalore,1970-01-01,['shelter'],greattttttttttornado shelter drillhope my car ok
650,Tornado warning at UNT. Please find a safe shelter to go to. Better safe than sorry.,1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],tornado warning unt please find safe shelter go better safe sorry
651,RT @Kentuckyweather: If you live in or near Cadiz and Canton in western Ky... SEEK SHELTER NOW. Possible tornado heading your way.,1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],rt if you live near cadiz canton western ky seek shelter now possible tornado heading your way
652,Under tornado and severe thunderstorm watch! UGH! It looks so ugly outside. I hope i dont have to run to a storm shelter with the kids,1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],tornado severe thunderstorm watch ugh it looks ugly outside i hope i dont have run storm shelter kids
653,If you live in or near Cadiz and Canton in western Ky... SEEK SHELTER NOW. Possible tornado heading your way.,1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],if you live near cadiz canton western ky seek shelter now possible tornado heading your way
663,Wen my mom and i walked outside to listen to the tornado(storm) alarm we only heard take shelter...i offically hate this weather!,1970-01-01 00:00:00.000040658,1,Delhi,1970-01-01,['shelter'],wen my mom i walked outside listen tornadostorm alarm we heard take shelteri offically hate this weather
664,Rotation is impressive near Polk County.  Opal and Big Fork need to take shelter in case a tornado touches down.  #ARwx,1970-01-01 00:00:00.000040658,0,Kolkata,1970-01-01,['shelter'],rotation impressive near polk county opal big fork need take shelter case tornado touches down
665,Alive and kicking. Gotta hate tornado watch /shelter drills. 70 people in one office...ugh. (@ Nike Shelby Apparel DC) http://4sq.com/hdfCGy,1970-01-01 00:00:00.000040658,0,Chennai,1970-01-01,['shelter'],alive kicking gotta hate tornado watch shelter drills people one officeugh nike shelby apparel dc
666,A tornado warning. Once again my tornado shelter is welcome to anyone that needs it.,1970-01-01 00:00:00.000040658,1,Delhi,1970-01-01,['shelter'],tornado warning my tornado shelter welcome anyone that needs it
668,"@bmyangelval At first I read that part as ""Seek shelter in a pervert""... I'd rather get blown away by a tornado, thankyouverymuch.",1970-01-01 00:00:00.000040658,1,Delhi,1970-01-01,['shelter'],first i read that part as seek shelter pervert id rather get blown away tornado thankyouverymuch
669,The news says abandon your homes and find shelter in a ditch. Oh sorry mobile homes. Or as they're known in the South Tornado Magnets.,1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],news says abandon your homes find shelter ditch oh sorry mobile homes as theyre known south tornado magnets
671,"tornado proverb: ""certainly now is the time to seek shelter""",1970-01-01 00:00:00.000040658,1,Chennai,1970-01-01,['shelter'],tornado proverb certainly now time seek shelter
674,Possible tornado near Fayetteville AR. seek shelter if living in this area!!!,1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],possible tornado near fayetteville ar seek shelter if living this area
675,SEEK SHELTER IN A STRONG BUILDING AWAY FROM WINDOWS UNTIL THE STORM HAS PASSED. A TORNADO WATCH REMAINS IN EFFECT UNTIL 600 PM.,1970-01-01 00:00:00.000040658,1,Chennai,1970-01-01,['shelter'],seek shelter strong building away windows until storm has passed tornado watch remains effect until pm
676,=@the_gorgeous001 you better find shelter for that TORNADO suck yo ass up haha,1970-01-01 00:00:00.000040658,0,Mumbai,1970-01-01,['shelter'],you better find shelter that tornado suck yo ass haha
678,Tornado has touched down near hacks cross.. seek shelter.. God is in control.,1970-01-01 00:00:00.000040658,0,Delhi,1970-01-01,['shelter'],tornado has touched down near hacks cross seek shelter god control
681,"=@shopaholicmegan sylvester is in his TORNADO shelter. he said apple can come down, but miss p Will have to wait outside.",1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],sylvester his tornado shelter he said apple come down but miss p have wait outside
682,Tornado activity & WE IN THIS DAMN HALL. We need a better shelter in place area.,1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],tornado activity we this damn hall we need better shelter place area
685,“@uofmemphis: UofM Alert :: UofM Alert: Tornado warning for Shelby County. Seek shelter immediately!”no class right lol,1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],uofm alert uofm alert tornado warning shelby county seek shelter immediatelyno class right lol
690,Everyday there is a severe t-storm and a Tornado watch...and hail that won't let you sleep. I need a bomb shelter plz.,1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],everyday severe tstorm tornado watchand hail that wont let you sleep i need bomb shelter plz
698,Every time it storms this bad I am reminded that I need a tornado shelter / safe room.,1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],every time it storms this bad i am reminded that i need tornado shelter safe room
699,Fuck you tornado warning! I have no viable shelter and will be ignoring you as usual. #tornado,1970-01-01 00:00:00.000040658,1,Kolkata,1970-01-01,['shelter'],fuck you tornado warning i have viable shelter be ignoring you as usual
701,But if you think about To To got her into the mess because he chased the neighbors cat so Dorothy ran away&missed tornado shelter:),1970-01-01 00:00:00.000040658,0,Chennai,1970-01-01,['shelter'],but if you think got her mess because he chased neighbors cat dorothy ran awaymissed tornado shelter
703,"=@seanbuckley must be nice, i might be wishing We had a TORNADO shelter soon.",1970-01-01 00:00:00.000040658,0,Delhi,1970-01-01,['shelter'],must be nice i might be wishing we had tornado shelter soon
705,"RT @LivingSafely: NWS issues Tornado Warning for parts of #AR, #TX, #WV. Seek strong shelter now if at risk: http://ow.ly/4p9AD",1970-01-01 00:00:00.000040658,1,Hyderabad,1970-01-01,['shelter'],rt nws issues tornado warning parts seek strong shelter now if risk
707,"US/Silver Spring: NWS issues Tornado Warning for parts of #AR, #TX, #WV. Seek strong shelter now if at risk: http://ow.ly/4G3dY",1970-01-01 00:00:00.000040658,1,Delhi,1970-01-01,['shelter'],ussilver spring nws issues tornado warning parts seek strong shelter now if risk
709,"Tornado is coming!! Video outside my house!! ""take shelter"" blasted over emergency alarm system  http://twitvid.com/NC5LT",1970-01-01 00:00:00.000040658,1,Bangalore,1970-01-01,['shelter'],tornado coming video outside my house take shelter blasted emergency alarm system
715,Decatur VERY STRONG SIGNS OF A TORNADO GO SHELTER NOW,1970-01-01 00:00:00.000040656,1,Mumbai,1970-01-01,['shelter'],decatur strong signs tornado go shelter now
716,RT @CBS11Larry: Tornado signature heading right over Decatur.  Take shelter now if you are in Decatur.,1970-01-01 00:00:00.000040656,1,Hyderabad,1970-01-01,['shelter'],rt tornado signature heading right decatur take shelter now if you decatur
717,Tornado signature heading right over Decatur.  Take shelter now if you are in Decatur.,1970-01-01 00:00:00.000040656,1,Chennai,1970-01-01,['shelter'],tornado signature heading right decatur take shelter now if you decatur
718,Possible Tornado along Hwy 380 moving NE at 20mph toward Decatur in Wise County. Take shelter immediately.,1970-01-01 00:00:00.000040656,1,Delhi,1970-01-01,['shelter'],possible tornado along hwy moving ne mph toward decatur wise county take shelter immediately
719,"=@duchesscrabtree Dat hat-TORNADO-shelter is good idea. Den, i can go out an pee when TORNADO coming.",1970-01-01 00:00:00.000040656,1,Kolkata,1970-01-01,['shelter'],dat hattornadoshelter good idea den i go out pee when tornado coming
721,RT @LivingSafely: NWS issues Tornado Warning for parts of #TX Seek strong shelter now if at risk: http://ow.ly/4p9AD,1970-01-01 00:00:00.000040656,1,Hyderabad,1970-01-01,['shelter'],rt nws issues tornado warning parts seek strong shelter now if risk
722,US/Silver Spring: NWS issues Tornado Warning for parts of #TX. Seek strong shelter now if at risk: http://ow.ly/4FKXd,1970-01-01 00:00:00.000040656,1,Kolkata,1970-01-01,['shelter'],ussilver spring nws issues tornado warning parts seek strong shelter now if risk
723,@RadarEcho Get ye to shelter....I will take our mt st helens and a few little earth quakes over tornado's any day.,1970-01-01 00:00:00.000040656,1,Bangalore,1970-01-01,['shelter'],get ye shelteri take our mt st helens little earth quakes tornados day
725,Taking shelter in the basement until I get the all clear. Tornado warning for Cabell Co expired an hour ago but storms are still moving,1970-01-01 00:00:00.000040656,1,Delhi,1970-01-01,['shelter'],taking shelter basement until i get clear tornado warning cabell co expired hour ago but storms still moving
731,"=@mtyndall yeah really, Or the TORNADO shelter manufactures",1970-01-01 00:00:00.000040656,1,Mumbai,1970-01-01,['shelter'],yeah really tornado shelter manufactures
755,"If you hear a tornado siren, seek shelter and STAY THERE. Sirens sound 1 min, are silent 10 min, then sound again.  http://bit.ly/hKFKBA",1970-01-01 00:00:00.000040656,1,Kolkata,1970-01-01,['shelter'],if you hear tornado siren seek shelter stay sirens sound min silent min sound
756,"when we was having that tornado warning I was in here all by myself, they said take shelter, i decided to clean up instead lol smh",1970-01-01 00:00:00.000040656,0,Delhi,1970-01-01,['shelter'],when we having that tornado warning i myself they said take shelter i decided clean instead lol smh
