tweet,cleaned_text,is_request,confidence,resource,timestamp
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:18.149452
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:18.149452
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:18.149453
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:18.149453
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:18.149454
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:18.149454
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:18.149455
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:18.149455
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:18.149456
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:18.149456
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:18.149457
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:18.149457
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:18.149458
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:18.149458
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:18.149459
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:18.149459
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:18.149460
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:18.149460
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:18.149461
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:18.149461
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:18.149462
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:18.170639
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:18.170643
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:18.170644
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:18.170645
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:18.170645
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:18.170646
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:18.170646
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:18.170649
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:18.170650
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:18.170650
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:18.170651
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:18.170652
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:18.170652
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:18.170653
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:18.170654
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:18.170654
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:18.170655
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:18.170656
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:18.170656
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:18.170657
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:18.170657
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:18.170658
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:18.170658
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:18.170658
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:18.170659
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:18.170659
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:18.170660
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:18.170661
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:18.170661
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:18.170662
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:18.170662
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:18.170663
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:18.192250
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:18.192254
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:18.192255
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:18.192256
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:18.192259
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:18.192260
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:18.192260
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:18.192261
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:18.192262
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:18.192262
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:18.192263
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:18.192263
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:18.192264
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:18.192264
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:18.192265
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:18.192266
Need food and water urgently in Chennai!,need food water urgently chennai,True,0.7747061848640442,food,2025-06-27 10:47:18.192267
Shelter required for family of 4 in Mumbai,shelter required family mumbai,False,0.0378183498978614,not_applicable,2025-06-27 10:47:18.192267
Medical help needed for elderly person,medical help needed elderly person,True,0.8690639734268188,medical aid,2025-06-27 10:47:18.192268
Rescue team needed in flooded area,rescue team needed flooded area,False,0.0493804737925529,not_applicable,2025-06-27 10:47:18.192269
Clothes and blankets needed for children,clothes blankets needed children,False,0.0488165877759456,not_applicable,2025-06-27 10:47:18.192269
The weather is nice today,weather nice today,False,0.0594551041722297,not_applicable,2025-06-27 10:47:18.192269
Going to the grocery store,going grocery store,False,0.0224993471056222,not_applicable,2025-06-27 10:47:18.192270
Having dinner with friends,having dinner friends,False,0.0279536172747612,not_applicable,2025-06-27 10:47:18.192270
Need immediate medical assistance,need immediate medical assistance,True,0.8644131422042847,medical aid,2025-06-27 10:47:18.192271
Water supply cut off in our area,water supply cut off our area,True,0.9200206995010376,water,2025-06-27 10:47:18.192272
Food shortage in the neighborhood,food shortage neighborhood,False,0.0588428191840648,not_applicable,2025-06-27 10:47:18.192272
Emergency shelter needed for displaced families,emergency shelter needed displaced families,True,0.6209651231765747,shelter,2025-06-27 10:47:18.192272
Rescue operations ongoing in the affected area,rescue operations ongoing affected area,False,0.0732471123337745,not_applicable,2025-06-27 10:47:18.192273
Medical supplies running low,medical supplies running low,False,0.2275469154119491,not_applicable,2025-06-27 10:47:18.192273
Clothing donations needed for victims,clothing donations needed victims,False,0.0131474714726209,not_applicable,2025-06-27 10:47:18.192274
Just finished my homework,just finished my homework,False,0.1601166129112243,not_applicable,2025-06-27 10:47:18.192274
Watching a movie tonight,watching movie tonight,False,0.057365920394659,not_applicable,2025-06-27 10:47:18.213547
Going for a walk in the park,going walk park,False,0.4821697771549225,not_applicable,2025-06-27 10:47:18.213552
Cooking dinner for the family,cooking dinner family,False,0.1503267586231231,not_applicable,2025-06-27 10:47:18.213553
Reading a good book,reading good book,True,0.8292738199234009,unspecified resource,2025-06-27 10:47:18.213555
