text,label
@gusgould91 in QLD still in the dark only watching the game now.,0
2 minute interchange turned into 11 minute so made it (@ Cultural Centre Busway Station) http://t.co/gDkhUAfu,0
Had to pick up Dave from work. It's pretty wet out here. Wet N Wild carpark empty - not sure if they're closed.,1
"@drunk_bitchez meh, the worst part is when someone finally gets a color that looks really good and then change it.. It's like -__- lol",0
"Server thunderstorm advice!! People in Brisbane, take care if you gonna have fun out!! Otherwise stay home! Stay safe!! http://t.co/jddOdHpv",0
@richardkeane Only mid way through Season 2 - awesome show!,0
"@MHZLN okay okay its okay! bye take care, ttyl",0
"As soon as I say that, rains stops and sun is out.",0
#ATTENTION #EVERYONE do you agree on this? #F4F #s4s http://t.co/mIDK1WkT,0
Chocolate lips is tired mateiahiquily  hahaha @ Gemini Court Holiday Apartments http://t.co/wTvfcEgh,0
OMG Mason is the cutest child ever,0
Power and Internet connection just came back after 7 hours at Tarragindi. #BigWet #Brisbane #bnestorm,1
Captain Underpants Books X 4 $6.00 Elanora http://t.co/YiY7nMMT,0
Was out walking 1.87 km with #Endomondo. See it here: http://t.co/aol4axH3,0
@JennifLawrence_ hoping to see silver linings playbook this weekend!! :-),0
@MELZLR that's mothers for you ;) when you grow up you will see. I get embarrassed now for the way I've acted when I was younger,0
I would love hair like this! http://t.co/tBspX9cR,0
a guy plugs his iPad into the wall 50m from where he's sitting @ the airport &amp; he is reading a paper. U deserve it to be stolen. #idiot,0
"@ImCuntageous should be alright, The Rock will cut a promo in only the way he can",0
@hamizaaah would you rather with that food or be stricken by something? *hint*,0
@mightystickbug WHOA. When I said bad news - theres a line. This is in the horrible news territory.,0
@Morton4L This presumes 3D remakes are acceptable.,0
@AmandaDean great. Text me when youre here :),0
Kedron Brook in full force. http://t.co/VTyDzBMs,0
Pinch and a Punch for first day of the month.,0
@PoshLopez So they moved The Lodge.....,0
@fifiandjules - I used to work at a hotel and when people pissed me off I used to set 3am wake up calls for them,0
Arrived in Fortitude Valley (at Chinatown Mall) [pic]  http://t.co/ZzDIhV4G,0
first day back at school tomorrow &amp; first day of being a senior. #nothappy.,0
@twatposts are u ok hugs,0
@mg91 that's happened quite a few times this season. Can't think twice about it when we play Real.,0
"@bricooper78 thanks mate, we are getting the tail end of a tropical cyclone &amp; now they are giving us tornado warnings! #iowaweather",1
"@shaunthesheep_ it's okay, don't worry about it!!",0
"I must say. It sounds sooooo lame when the kid gets on the mega. Otherwise the Den was great tonight, yet again. That tall fella's great!",0
@PriyaReedus Why dies he have such a great smile. Just seeing it makes me smile a tad ;),0
I wonder if she was a man would it matter? @angrygoat: I'm sorry but what News Limited? http://t.co/xdlBDGxC,0
Those annoying how to make your penis grow 3inches adds on those porn sites.. It's already done that when I logged on...,0
@PriyaReedus I could use some Starbucks too. Low on sleep :/,0
@jrbeare I really just needed to leave the cold weather,0
oh yes @ The Coffee Club http://t.co/d8S0el8A,0
Pascal has half a kilo of pork. Pascal is happy. #food @ Alfred &amp; Constance http://t.co/Fwc7KDcp,0
@gumbuoy every hilltop hood song. Ugh.,0
"Quake: M 5.6, Santa Cruz Islands  http://t.co/EwqWzHTT",1
@RickWarren: Strong people affirm the strengths of other. Weak people attack the strengths of others.,0
@Vict0r1a1 the whole house was damp and yucky bu the end if it. The beach was INSANE a normally calm beach was crashing waves all the way up,0
@andrewcembling they should almost re do it every half season. The colder climate is killing the pitches so quickly these days.,0
@PriyaReedus Jealous and sad and pissed off.. I'm just an emotional wreck :/,0
Sun Jan 27 2013 12:04:44 GMT+0000 (UTC) - Modis Flood Map Server processed Tile: 140E010S Date: 2013-027,1
@xlbnathan @mattballin9 And good afternoon to you both too. Glad to see you doing so well Matt and as 4 you Nathan it's your stories I love!,0
@REDRUMcunt: Are you fucking serious? http://t.co/HuKvwsRY KILL ME NOW PLEASE,0
@fabulizgillies doesn't return it SO SAD BUT I LOVE IT,0
Ministry begins the moment you step OFF the platform,0
Ain't nobody got time for fat.,0
@HollyGShore atleast you'll be able to kick the crap out of something!,0
I look like such a dick in my pics - someone who has a cock pic as their display pic.,0
@tdlluvpit @dciphoenix @KenWahl1  Follow live coverage flood crisis in south-east Qld and northern NSW http://t.co/1slleL2A im QLD/NSWborder,1
Being at someone else's home by yourself and needing toilet paper whilst on the loo. #missionimpossible,0
@QPSmedia: Preliminary reports of trees &amp; powerlines down in Toowoomba. Strong winds gusting there. Stay off the roads. #bigwet,1
@ArianaGrande follow me please :) :(  love u and your voice :),0
Yay mundein got his ass kicked serves the loud mouth right,0
@ManCatLove @subtlericho as you know my specialty is the meatwind instruments although I hav a love for the brass balls of peace #catrooter,0
@tylergposey can you please just follow me ? It would be much appreciated  thank you and love you,0
Come on give it break !! Fingers need to pay attention to me Damn Goobies going down,0
"I met someone &amp; I'm pretty much in love. I mean, I was drunk and our conversation went for about 7 minutes. But still. Marriage material.",0
Holy shit didn't realise how bad the floods were until I saw these photos... http://t.co/V7b5GELI,1
"So much I wanted to do today, but it was raining, so beer, haggis and whisky won out!",0
@MissKez haha! I'm hoping to be in Adelaide start of July for Pink concert but plans might have to change.,0
@TheIlluminati: Get control over your life.  Must live in an ideal world or pre-MJ Neverland!....the one with the first Peter Pan.....,0
This Brissy weather is a joke!! May as well be back home in Cookstown!! #notideal,0
Why can't I post pictures on my bloody phone on twitter?????? Keeps saying 'unable to tweet will save to drafts' ...#bloodyannoying,0
"@Char_Ferguson oh right, that's shit then :(",0
Sun Jan 27 2013 12:03:24 GMT+0000 (UTC) - Modis Flood Map Server processed Tile: 140E020S Date: 2013-027,1
@NiallOfficial can you please just follow me ? It would be much appreciated  thank you and love you,0
Our local river weather station http://t.co/zm4Lu9QS,0
@Edday92 when he kneels before the almighty God! #whodoesntknowthat :P,0
@MichkyTweets @biancachatfield I doubt it will get axed completely more like we will just lose a lot of revenue due to urgent negotiations!,0
@realflorentm we will NEVERNEVER forget what you guys did for us #greatestnight #munich2012,0
@loveeeelinda what are you doing at city/sbit tomorrow?,0
How can not love a party that does this? #olp #olpldr #wynne #firstfemalepremier #ontario  @ Varsity on Main http://t.co/vBcQHfrg,0
Going to sleep now knowing I'm going the airport in the morning is depressing as fuck #camaaaaaan,0
@bbronte fuck this year has brought some great videos,0
@Roochare @tombradley89 like the way you boys get the pizza boy to risk his life to deliver to you gluttonous slobs #shameful lol,0
Hoping everyone in South East QLD is safe!,1
power has only just came back on my phone died as soon as it went off lastnight the storm is still going deffo gunna die:-(,1
Message passing begins with the Unix pipe.,0
I feel like I'm being stalked :3 @StalkingReedus http://t.co/JydncpW8,0
"Finally no rain in Brisbane! Loads if trees fallen down, and flood warnings. Bad times",1
@woolnoir power came back on this morning!,1
@ynb2210 haha just fine! Girls and I had a sleep in this morning. Lol. Stella seems unfazed.,0
@SophiaFaapoi lol oh! Those places any good yet .. On a Friday?,0
I wonder if I could do stand up comedy.,0
On a scale of 1 to drunk how much alcohol do you think I've sharkskin  Sjsu  Okuru,0
@Follese_Crazy13 no ._. Actually just like someone but my friend wants him so I was like GTFO bich,0
my favourites are Lisa and Stefano,0
@Telstra Have Foxtel through Telstra Forest Lake 4078 also cable internet both down since the storm any updates on when they are back online,1
@freddurst: F you. F me. F you. F Ross. F LB. F Durst. http://t.co/acykTGCa this sounds epic!!!!!!!!!!,0
"@EvanOnTheGC When I called, she needed to ask for my addy and order. She had no idea what the Indian guy from overseas said.",0
"@GiulianaRancic Pls send thoughts &amp; prayers to Brisbane, Australia as we deal with another flood disaster! Xx http://t.co/szdxP5Pz",1
"Boats heading down river... #bigwet #brisbane  @ Pier Waterfront, Newstead http://t.co/3TJCxu7O",1
@renee_shepard @BioEvilChris i cant wait to play it,0
Bloody hell when will some famous people come online so they can chat,0
@AGirlNamedElly  women and children of course .. However it turns out there's only 4 people on this flight all up. So the criteria is loose,0
"Quake: Magnitude 6.4, Santa Cruz Islands. http://t.co/m3lpow0r http://t.co/ut6XmFzZ",1
@LisaCim can you please follow me lisa ! I've watched all of the cimorelli covers and you all are truly amazing,0
Not at all exited for my 12PM-9PM shift today.,0
@NathanGardoll im from the west coast where niggas don't be fighting for bitches! - haha yea but he's born in Detroit.,0
"Another member (at Junior Common Room, Emmanuel College) [pic]  http://t.co/5zqYMpkU",0
"@Salman_6996 @mhzln bye, happy study! hafiz, you owe me a jawapan:)",0
@PMOnAir can't wait to hear discussion about Thompson tonight.,0
@InjectTheVenum @Shannon_Clare it passed us 4 days ago. Beautiful day in Mackay!,1
@PerezHilton how OLD are you? Making fun of an icon - not cool.,0
"Seriously photographers? I had no idea you were the worst spammers in the world, until I started in an advertising agency. Stop that.",0
@tashceleste awwww i love the shop :) xxx,0
@yougomarniecoco you are super cute. I look horrible because I walked through the rain but I have my new bra on just for you.,0
@lilithia yea him fine it was just a fender bender,0
@chris_khouryy its staged man I reckon,0
Outdoor setting must sell ASAP!!!! $75.00 Surfers Paradise http://t.co/dfsvm7P8,0
Script reading makes me happy. #ActorLife,0
"@HairSurfers thanks guys, luckily we all did! Hope everyone was safe at your end! P.s I think its time for another piercing haha! ;)",0
@JulianaDullard take care down there up to shit up here again,0
"It's wet, but according to Miss 8 it is still too hot. #eyemask #water #bigwet  @ Red Hill http://t.co/urIwdVt3",1
@JennaHudson9  Jenna can I use these pictures for feeds to America. I will give you and channel 9 full credit. Fox News will get it.,0
"@DavidMorton359 its called a nationalised industry. Remember those? 5 week waits for a new phone line, etc. God Bless Maggie Thatcher.",0
If you're out tonight I just want to let you know I love you but you should be at home and only I should be out okay,0
@georgia_riot yeah. Traveling for 6 months then settling wherever I liked best.,0
@Jasmine3loves1D @James_Yammouni  nw  can u do me a shoutout plz,0
Maroochydore High... Keeping it real since the early 90's @ maroochydore state high school http://t.co/PquWZXxt,0
"I'm at Brumby's Bakery (Upper Coomera, QLD) http://t.co/HXlWKfjN",0
"@the_daily is this a trick question you fucking idiots, please reply?",0
@sbear0112 just had a egg and lettuce sandwich and a ice coffee :-),0
"This Pain hurts soo Much,and it's just too real,But I know I'm doing it for the right reason I'm doing it 4 u",0
God calls you to it because he can get you through it. #Boom,0
"@Luttsy hey mate, we have it on. Studio 153 Ascot.",0
@na7attack :):):) next time gadget next time :) the straights? Is that a band?,0
Morning everyone how are we all #thebigwetcleanup,1
Congrats Novak! Now you don't have to blame your shoes for losing. :),0
@alaskafox_ @katielofl thank you ladies!  I'm okay just haven't been able to get my Internet to work all day xx,0
"@jezabel_lemieux I'm not at home, I'm at Perigian. I think I'm still drunk :(",0
@sbear0112 no it's there. Twitter erased all my other DMs convos while I was taking to u the other night,0
@StalkingReedus @wwwbigbaldhead @fxtvau Cute Australian Animals Make Him Look Good! ;),0
"@MoranGreg where are the MPs supporting their communities? I was told that during flood peak in Mborough, it was chaos with no leadership",1
View from the carpark. Moved the car rom the ground floor up to the top. #big @ Mactaggart's Place Woolstore http://t.co/v5DwnueY,0
